com.samsung.shealth.tracker.pedometer_day_summary,6190043,5,,,,,,,,,,,,,,,,
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
3230,5cfabbb3-6c8f-47b7-92f5-61ab13dff896.binning_data.json,1671853,10000,31,51:26.2,com.sec.android.app.shealth,23:04.2,5cfabbb3-6c8f-47b7-92f5-61ab13dff896.source_info.json,1.3992671,2339.37,104.569984,3199,VfS0qUERdZ,com.sec.android.app.shealth,0,5cfabbb3-6c8f-47b7-92f5-61ab13dff896.achievement.json,5cfabbb3-6c8f-47b7-92f5-61ab13dff896,1.62449E+12
182,17f884b7-d8c0-4ec1-9b52-a4b2d2a536ab.binning_data.json,109470,10000,0,00:02.4,com.sec.android.app.shealth,00:02.4,,1.1744671,128.57,6.0499997,182,EIy+BrLOSY,com.sec.android.app.shealth,0,17f884b7-d8c0-4ec1-9b52-a4b2d2a536ab.achievement.json,17f884b7-d8c0-4ec1-9b52-a4b2d2a536ab,1.62588E+12
1219,a74dc401-97d2-4d8a-8665-3c0a7938d997.binning_data.json,632508,10000,17,00:01.1,com.sec.android.app.shealth,00:01.1,,1.4242492,900.85,40.579994,1202,EIy+BrLOSY,com.sec.android.app.shealth,0,a74dc401-97d2-4d8a-8665-3c0a7938d997.achievement.json,a74dc401-97d2-4d8a-8665-3c0a7938d997,1.62605E+12
330,18208644-3dad-4013-af91-9cc916348142.binning_data.json,193941,10000,0,00:01.2,com.sec.android.app.shealth,00:01.2,,1.2364057,239.79001,11.4,330,EIy+BrLOSY,com.sec.android.app.shealth,0,18208644-3dad-4013-af91-9cc916348142.achievement.json,18208644-3dad-4013-af91-9cc916348142,1.62544E+12
5569,420e9169-0def-48c9-bf1c-9234c499b5c3.binning_data.json,2755234,10000,72,00:01.5,com.sec.android.app.shealth,00:01.5,,1.5028083,4140.59,177.41,5497,EIy+BrLOSY,com.sec.android.app.shealth,0,420e9169-0def-48c9-bf1c-9234c499b5c3.achievement.json,420e9169-0def-48c9-bf1c-9234c499b5c3,1.62613E+12
4569,12333747-fab6-4e06-b7da-66eb8fbfea30.binning_data.json,2209159,10000,44,55:24.2,com.sec.android.app.shealth,35:49.3,12333747-fab6-4e06-b7da-66eb8fbfea30.source_info.json,1.5211623,3360.49,146.71,4525,VfS0qUERdZ,com.sec.android.app.shealth,0,12333747-fab6-4e06-b7da-66eb8fbfea30.achievement.json,12333747-fab6-4e06-b7da-66eb8fbfea30,1.62484E+12
7746,be7e220b-ca55-4d13-a74f-89ce575e4aad.binning_data.json,3722610,10000,301,51:38.7,com.sec.android.app.shealth,50:08.6,be7e220b-ca55-4d13-a74f-89ce575e4aad.source_info.json,1.5473013,5760,260.79,7445,VfS0qUERdZ,com.sec.android.app.shealth,0,be7e220b-ca55-4d13-a74f-89ce575e4aad.achievement.json,be7e220b-ca55-4d13-a74f-89ce575e4aad,1.62518E+12
2745,6d1955da-c704-4295-a474-75913d7bd86c.binning_data.json,1431746,10000,41,54:41.7,com.sec.android.app.shealth,36:07.6,6d1955da-c704-4295-a474-75913d7bd86c.source_info.json,1.409111,2017.49,89.89,2704,VfS0qUERdZ,com.sec.android.app.shealth,0,6d1955da-c704-4295-a474-75913d7bd86c.achievement.json,6d1955da-c704-4295-a474-75913d7bd86c,1.62475E+12
3799,aaa53085-8408-4848-9ef2-4177b2298a50.binning_data.json,1956683,10000,63,00:01.2,com.sec.android.app.shealth,00:01.2,,1.4232196,2784.79,121.05999,3736,EIy+BrLOSY,com.sec.android.app.shealth,0,aaa53085-8408-4848-9ef2-4177b2298a50.achievement.json,aaa53085-8408-4848-9ef2-4177b2298a50,1.6257E+12
349,1f2eb938-d85b-46be-b7af-003a9b89b9cd.binning_data.json,199022,10000,0,00:02.5,com.sec.android.app.shealth,00:02.5,,1.2614123,251.05,11.57,349,EIy+BrLOSY,com.sec.android.app.shealth,0,1f2eb938-d85b-46be-b7af-003a9b89b9cd.achievement.json,1f2eb938-d85b-46be-b7af-003a9b89b9cd,1.62639E+12
312,7f53cc07-1a9a-4d06-96fb-b94a881a3a16.binning_data.json,170572,10000,0,35:25.7,com.sec.android.app.shealth,01:18.3,7f53cc07-1a9a-4d06-96fb-b94a881a3a16.source_info.json,1.3251227,226.03001,10.289999,312,VfS0qUERdZ,com.sec.android.app.shealth,0,7f53cc07-1a9a-4d06-96fb-b94a881a3a16.achievement.json,7f53cc07-1a9a-4d06-96fb-b94a881a3a16,1.62631E+12
1569,64f9afc8-98d6-44b5-868a-d9f6c13a360a.binning_data.json,793077,10000,0,35:01.7,com.sec.android.app.shealth,52:52.2,64f9afc8-98d6-44b5-868a-d9f6c13a360a.source_info.json,1.434778,1137.89,49.139996,1569,VfS0qUERdZ,com.sec.android.app.shealth,0,64f9afc8-98d6-44b5-868a-d9f6c13a360a.achievement.json,64f9afc8-98d6-44b5-868a-d9f6c13a360a,1.6251E+12
4352,c38c97c6-99bb-4dc2-969f-c124a03ac9f6.binning_data.json,2136041,10000,85,00:45.3,com.sec.android.app.shealth,00:45.3,,1.5044931,3213.6602,144.12,4267,EIy+BrLOSY,com.sec.android.app.shealth,0,c38c97c6-99bb-4dc2-969f-c124a03ac9f6.achievement.json,c38c97c6-99bb-4dc2-969f-c124a03ac9f6,1.62596E+12
1459,b3e6d9fa-ea84-44bb-992f-6ba1c87c9220.binning_data.json,704430,10000,16,00:01.2,com.sec.android.app.shealth,00:01.2,,1.488691,1048.6799,46.16,1443,EIy+BrLOSY,com.sec.android.app.shealth,0,b3e6d9fa-ea84-44bb-992f-6ba1c87c9220.achievement.json,b3e6d9fa-ea84-44bb-992f-6ba1c87c9220,1.62657E+12
9416,82ee63d0-13e9-46f4-9ea8-35d4ad15e7cf.binning_data.json,4814839,10000,54,08:41.3,com.sec.android.app.shealth,06:05.6,82ee63d0-13e9-46f4-9ea8-35d4ad15e7cf.source_info.json,1.4122547,6799.7803,301.04996,9362,VfS0qUERdZ,com.sec.android.app.shealth,0,82ee63d0-13e9-46f4-9ea8-35d4ad15e7cf.achievement.json,82ee63d0-13e9-46f4-9ea8-35d4ad15e7cf,1.62501E+12
330,db05c208-a914-425f-814e-a770e91b48f2.binning_data.json,193941,10000,0,13:49.0,com.sec.android.app.shealth,12:07.9,db05c208-a914-425f-814e-a770e91b48f2.source_info.json,1.2364057,239.79001,11.4,330,VfS0qUERdZ,com.sec.android.app.shealth,0,db05c208-a914-425f-814e-a770e91b48f2.achievement.json,db05c208-a914-425f-814e-a770e91b48f2,1.62544E+12
3805,8dd40413-453f-49c1-89f5-a6832db6a752.binning_data.json,1787467,10000,10,00:01.4,com.sec.android.app.shealth,00:01.4,,1.5476031,2766.2896,122.73998,3795,EIy+BrLOSY,com.sec.android.app.shealth,0,8dd40413-453f-49c1-89f5-a6832db6a752.achievement.json,8dd40413-453f-49c1-89f5-a6832db6a752,1.62665E+12
114,a18ece92-e503-4c71-b1d5-d9cc88753cd2.binning_data.json,64081,10000,0,12:27.0,com.sec.android.app.shealth,12:27.0,,1.2825806,82.189995,3.8,114,EIy+BrLOSY,com.sec.android.app.shealth,0,a18ece92-e503-4c71-b1d5-d9cc88753cd2.achievement.json,a18ece92-e503-4c71-b1d5-d9cc88753cd2,1.62691E+12
5640,f615da64-c759-4e9c-9de5-7aa41e3de9a4.binning_data.json,2905246,10000,113,17:10.5,com.sec.android.app.shealth,48:31.1,f615da64-c759-4e9c-9de5-7aa41e3de9a4.source_info.json,1.4228704,4133.79,182.12999,5527,VfS0qUERdZ,com.sec.android.app.shealth,0,f615da64-c759-4e9c-9de5-7aa41e3de9a4.achievement.json,f615da64-c759-4e9c-9de5-7aa41e3de9a4,1.62536E+12
7925,d4e99f75-f6ed-4d2d-9cce-12fe59546504.binning_data.json,3977682,10000,180,00:02.4,com.sec.android.app.shealth,00:02.4,,1.4833512,5900.3,261.12,7745,EIy+BrLOSY,com.sec.android.app.shealth,0,d4e99f75-f6ed-4d2d-9cce-12fe59546504.achievement.json,d4e99f75-f6ed-4d2d-9cce-12fe59546504,1.62683E+12
312,82d89350-d566-4b09-b80d-a578a148c4b6.binning_data.json,170572,10000,0,00:01.2,com.sec.android.app.shealth,01:18.2,,1.3251227,226.03001,10.289999,312,EIy+BrLOSY,com.sec.android.app.shealth,0,82d89350-d566-4b09-b80d-a578a148c4b6.achievement.json,82d89350-d566-4b09-b80d-a578a148c4b6,1.62631E+12
3799,55a233a3-cad3-4789-a84a-c441d19d7aa6.binning_data.json,1956683,10000,63,47:05.7,com.sec.android.app.shealth,05:05.1,55a233a3-cad3-4789-a84a-c441d19d7aa6.source_info.json,1.4232196,2784.79,121.05999,3736,VfS0qUERdZ,com.sec.android.app.shealth,0,55a233a3-cad3-4789-a84a-c441d19d7aa6.achievement.json,55a233a3-cad3-4789-a84a-c441d19d7aa6,1.6257E+12
3731,2f52274b-387d-4cf8-80e5-299914fc790b.binning_data.json,1992883,10000,16,00:01.3,com.sec.android.app.shealth,00:01.3,,1.350606,2691.6,121.37999,3715,EIy+BrLOSY,com.sec.android.app.shealth,0,2f52274b-387d-4cf8-80e5-299914fc790b.achievement.json,2f52274b-387d-4cf8-80e5-299914fc790b,1.62717E+12
4073,437e4a80-903e-4fe6-ac75-2b71fba695cb.binning_data.json,2167547,10000,14,54:56.6,com.sec.android.app.shealth,49:14.7,437e4a80-903e-4fe6-ac75-2b71fba695cb.source_info.json,1.3328289,2888.97,135.4,4059,VfS0qUERdZ,com.sec.android.app.shealth,0,437e4a80-903e-4fe6-ac75-2b71fba695cb.achievement.json,437e4a80-903e-4fe6-ac75-2b71fba695cb,1.62527E+12
1878,83c86486-b96a-413c-9934-b4397ac079fc.binning_data.json,1019304,10000,0,57:26.6,com.sec.android.app.shealth,57:26.6,,1.3322322,1357.95,59.809998,1878,EIy+BrLOSY,com.sec.android.app.shealth,0,83c86486-b96a-413c-9934-b4397ac079fc.achievement.json,83c86486-b96a-413c-9934-b4397ac079fc,1.62708E+12
3557,b83b3a2f-576a-46fa-bfbd-c868719de445.binning_data.json,1702732,10000,63,00:01.9,com.sec.android.app.shealth,00:01.9,,1.5534619,2645.1301,117.28,3494,EIy+BrLOSY,com.sec.android.app.shealth,0,b83b3a2f-576a-46fa-bfbd-c868719de445.achievement.json,b83b3a2f-576a-46fa-bfbd-c868719de445,1.62648E+12
3188,11ef7707-a82a-4dff-942a-a89c972d103d.binning_data.json,1688890,10000,211,30:48.2,com.sec.android.app.shealth,15:27.1,11ef7707-a82a-4dff-942a-a89c972d103d.source_info.json,1.427547,2410.97,112.979996,2977,VfS0qUERdZ,com.sec.android.app.shealth,0,11ef7707-a82a-4dff-942a-a89c972d103d.achievement.json,11ef7707-a82a-4dff-942a-a89c972d103d,1.62562E+12
8688,d7aeab88-6be1-419d-a62f-62b5114bb0ca.binning_data.json,4392484,10000,63,00:03.4,com.sec.android.app.shealth,00:03.4,,1.4421269,6334.52,283.72998,8625,EIy+BrLOSY,com.sec.android.app.shealth,0,d7aeab88-6be1-419d-a62f-62b5114bb0ca.achievement.json,d7aeab88-6be1-419d-a62f-62b5114bb0ca,1.62743E+12
2998,f11c85ce-4ed6-40b0-9a88-64ef3d6165e7.binning_data.json,1486957,10000,135,10:49.3,com.sec.android.app.shealth,10:49.3,,1.525733,2268.7,103.29,2863,EIy+BrLOSY,com.sec.android.app.shealth,0,f11c85ce-4ed6-40b0-9a88-64ef3d6165e7.achievement.json,f11c85ce-4ed6-40b0-9a88-64ef3d6165e7,1.62674E+12
4352,ac9f482e-4bb7-42ff-8b83-20172b89ff7b.binning_data.json,2136041,10000,85,50:29.7,com.sec.android.app.shealth,58:53.8,ac9f482e-4bb7-42ff-8b83-20172b89ff7b.source_info.json,1.5044931,3213.6602,144.12,4267,VfS0qUERdZ,com.sec.android.app.shealth,0,ac9f482e-4bb7-42ff-8b83-20172b89ff7b.achievement.json,ac9f482e-4bb7-42ff-8b83-20172b89ff7b,1.62596E+12
182,5fee4bbc-603e-4c26-951d-0c7ffa920280.binning_data.json,109470,10000,0,26:24.3,com.sec.android.app.shealth,33:30.0,5fee4bbc-603e-4c26-951d-0c7ffa920280.source_info.json,1.1744671,128.57,6.0499997,182,VfS0qUERdZ,com.sec.android.app.shealth,0,5fee4bbc-603e-4c26-951d-0c7ffa920280.achievement.json,5fee4bbc-603e-4c26-951d-0c7ffa920280,1.62588E+12
1041,dcbaba20-2c7b-44d3-a1ca-2ea020ba8104.binning_data.json,593452,10000,2,00:01.5,com.sec.android.app.shealth,00:01.5,,1.2673806,752.13,34.859997,1039,EIy+BrLOSY,com.sec.android.app.shealth,0,dcbaba20-2c7b-44d3-a1ca-2ea020ba8104.achievement.json,dcbaba20-2c7b-44d3-a1ca-2ea020ba8104,1.62734E+12
921,824734c7-03f8-48f5-9d9f-992805fbd71a.binning_data.json,480034,10000,77,14:23.0,com.sec.android.app.shealth,34:50.0,824734c7-03f8-48f5-9d9f-992805fbd71a.source_info.json,1.4377307,690.16003,34.429996,844,VfS0qUERdZ,com.sec.android.app.shealth,0,824734c7-03f8-48f5-9d9f-992805fbd71a.achievement.json,824734c7-03f8-48f5-9d9f-992805fbd71a,1.62553E+12
4042,ba07a856-69f8-4b10-aba2-1930cb20e4c7.binning_data.json,2076132,10000,11,00:01.3,com.sec.android.app.shealth,00:01.3,,1.4074244,2922,126.81,4031,EIy+BrLOSY,com.sec.android.app.shealth,0,ba07a856-69f8-4b10-aba2-1930cb20e4c7.achievement.json,ba07a856-69f8-4b10-aba2-1930cb20e4c7,1.627E+12
915,8778c8a9-d4de-4136-a7b6-149ef0bb9db2.binning_data.json,467864,10000,15,00:01.4,com.sec.android.app.shealth,00:01.4,,1.4515315,679.12,29.359999,900,EIy+BrLOSY,com.sec.android.app.shealth,0,8778c8a9-d4de-4136-a7b6-149ef0bb9db2.achievement.json,8778c8a9-d4de-4136-a7b6-149ef0bb9db2,1.62769E+12
5220,7263266a-309f-4cb1-9df5-8ae43cb74c7b.binning_data.json,2711730,10000,150,59:42.7,com.sec.android.app.shealth,31:54.4,7263266a-309f-4cb1-9df5-8ae43cb74c7b.source_info.json,1.4190239,3848.01,176.63998,5070,VfS0qUERdZ,com.sec.android.app.shealth,0,7263266a-309f-4cb1-9df5-8ae43cb74c7b.achievement.json,7263266a-309f-4cb1-9df5-8ae43cb74c7b,1.62622E+12
9943,606a8fce-55a0-49a1-8bd4-aaa3f55dafd1.binning_data.json,5122279,10000,202,45:37.7,com.sec.android.app.shealth,45:37.7,,1.4366474,7358.91,322.36996,9741,EIy+BrLOSY,com.sec.android.app.shealth,0,606a8fce-55a0-49a1-8bd4-aaa3f55dafd1.achievement.json,606a8fce-55a0-49a1-8bd4-aaa3f55dafd1,1.6276E+12
5569,07ef6fd1-eeba-408c-986f-c341ec390ca1.binning_data.json,2755234,10000,72,25:01.3,com.sec.android.app.shealth,15:40.2,07ef6fd1-eeba-408c-986f-c341ec390ca1.source_info.json,1.5028083,4140.59,177.41,5497,VfS0qUERdZ,com.sec.android.app.shealth,0,07ef6fd1-eeba-408c-986f-c341ec390ca1.achievement.json,07ef6fd1-eeba-408c-986f-c341ec390ca1,1.62613E+12
5589,4ee89492-c070-45e6-bbb6-d7d7877920e9.binning_data.json,2721273,10000,102,00:01.4,com.sec.android.app.shealth,00:01.4,,1.4976481,4075.51,184.76999,5487,EIy+BrLOSY,com.sec.android.app.shealth,0,4ee89492-c070-45e6-bbb6-d7d7877920e9.achievement.json,4ee89492-c070-45e6-bbb6-d7d7877920e9,1.62726E+12
7619,5c086e15-f104-40a4-af50-f4fb09cce560.binning_data.json,3729017,10000,22,00:14.5,com.sec.android.app.shealth,00:14.5,,1.4580008,5436.9106,243.20993,7597,EIy+BrLOSY,com.sec.android.app.shealth,0,5c086e15-f104-40a4-af50-f4fb09cce560.achievement.json,5c086e15-f104-40a4-af50-f4fb09cce560,1.62795E+12
4072,272f7e29-ad09-4124-9b17-4bf4cd92655a.binning_data.json,2080446,10000,88,40:14.1,com.sec.android.app.shealth,40:14.1,,1.4302361,2975.53,132.73,3984,EIy+BrLOSY,com.sec.android.app.shealth,0,272f7e29-ad09-4124-9b17-4bf4cd92655a.achievement.json,272f7e29-ad09-4124-9b17-4bf4cd92655a,1.62786E+12
3129,b77565c4-b63a-4dcc-9851-283244c19353.binning_data.json,1551066,10000,21,08:06.3,com.sec.android.app.shealth,55:03.3,b77565c4-b63a-4dcc-9851-283244c19353.source_info.json,1.4507949,2250.28,100.41,3108,VfS0qUERdZ,com.sec.android.app.shealth,0,b77565c4-b63a-4dcc-9851-283244c19353.achievement.json,b77565c4-b63a-4dcc-9851-283244c19353,1.62579E+12
3571,a77572fa-7470-4890-b1ea-7da8fc811f1a.binning_data.json,1883264,10000,0,00:01.4,com.sec.android.app.shealth,00:01.4,,1.3442564,2531.59,116.57999,3571,EIy+BrLOSY,com.sec.android.app.shealth,0,a77572fa-7470-4890-b1ea-7da8fc811f1a.achievement.json,a77572fa-7470-4890-b1ea-7da8fc811f1a,1.62752E+12
349,131b9a0d-ed57-47ba-b38f-f0f3ec41b5b7.binning_data.json,199022,10000,0,36:47.8,com.sec.android.app.shealth,43:22.3,131b9a0d-ed57-47ba-b38f-f0f3ec41b5b7.source_info.json,1.2614123,251.05,11.57,349,VfS0qUERdZ,com.sec.android.app.shealth,0,131b9a0d-ed57-47ba-b38f-f0f3ec41b5b7.achievement.json,131b9a0d-ed57-47ba-b38f-f0f3ec41b5b7,1.62639E+12
3449,82c7de39-b23a-44c1-ae15-dbeb58ee0aa3.binning_data.json,1601816,10000,114,00:01.4,com.sec.android.app.shealth,00:01.4,,1.5961881,2556.8,121.89,3335,EIy+BrLOSY,com.sec.android.app.shealth,0,82c7de39-b23a-44c1-ae15-dbeb58ee0aa3.achievement.json,82c7de39-b23a-44c1-ae15-dbeb58ee0aa3,1.62821E+12
2632,d93df141-0083-4324-bcfc-4b355dc9a652.binning_data.json,1359964,10000,17,00:01.6,com.sec.android.app.shealth,00:01.6,,1.4114043,1919.46,85.13,2615,EIy+BrLOSY,com.sec.android.app.shealth,0,d93df141-0083-4324-bcfc-4b355dc9a652.achievement.json,d93df141-0083-4324-bcfc-4b355dc9a652,1.62812E+12
572,caaead3f-320e-4761-bd4d-9308f43acd52.binning_data.json,301769,10000,36,00:01.7,com.sec.android.app.shealth,00:01.7,,1.4370222,433.65,20.72,536,EIy+BrLOSY,com.sec.android.app.shealth,0,caaead3f-320e-4761-bd4d-9308f43acd52.achievement.json,caaead3f-320e-4761-bd4d-9308f43acd52,1.62778E+12
3557,a9e0fe8b-f4bd-442b-b369-0b58a273e5af.binning_data.json,1702732,10000,63,55:58.1,com.sec.android.app.shealth,45:15.5,a9e0fe8b-f4bd-442b-b369-0b58a273e5af.source_info.json,1.5534619,2645.1301,117.28,3494,VfS0qUERdZ,com.sec.android.app.shealth,0,a9e0fe8b-f4bd-442b-b369-0b58a273e5af.achievement.json,a9e0fe8b-f4bd-442b-b369-0b58a273e5af,1.62648E+12
4989,e1ebb153-7d6f-4328-ad3c-6e3f018ea4bb.binning_data.json,2467045,10000,75,00:01.9,com.sec.android.app.shealth,00:01.9,,1.5016541,3704.65,164.81996,4914,EIy+BrLOSY,com.sec.android.app.shealth,0,e1ebb153-7d6f-4328-ad3c-6e3f018ea4bb.achievement.json,e1ebb153-7d6f-4328-ad3c-6e3f018ea4bb,1.62847E+12
1918,50c3a9fa-5556-428f-850f-7feec095662e.binning_data.json,1003516,10000,0,00:01.0,com.sec.android.app.shealth,00:01.0,,1.3805557,1385.41,63.28,1918,EIy+BrLOSY,com.sec.android.app.shealth,0,50c3a9fa-5556-428f-850f-7feec095662e.achievement.json,50c3a9fa-5556-428f-850f-7feec095662e,1.62838E+12
3805,4da3b1e2-6885-4c6e-a2fc-72b68fd337fc.binning_data.json,1787467,10000,10,07:55.2,com.sec.android.app.shealth,12:03.3,4da3b1e2-6885-4c6e-a2fc-72b68fd337fc.source_info.json,1.5476031,2766.2896,122.73998,3795,VfS0qUERdZ,com.sec.android.app.shealth,0,4da3b1e2-6885-4c6e-a2fc-72b68fd337fc.achievement.json,4da3b1e2-6885-4c6e-a2fc-72b68fd337fc,1.62665E+12
1219,aa4afb6e-3c0f-4ba9-9403-ed0bf5c43396.binning_data.json,632508,10000,17,00:02.0,com.sec.android.app.shealth,55:08.2,aa4afb6e-3c0f-4ba9-9403-ed0bf5c43396.source_info.json,1.4242492,900.85,40.579994,1202,VfS0qUERdZ,com.sec.android.app.shealth,0,aa4afb6e-3c0f-4ba9-9403-ed0bf5c43396.achievement.json,aa4afb6e-3c0f-4ba9-9403-ed0bf5c43396,1.62605E+12
2998,07bb2468-556e-4bb4-a06e-d6fb9070b9ba.binning_data.json,1486957,10000,135,05:20.7,com.sec.android.app.shealth,19:36.6,07bb2468-556e-4bb4-a06e-d6fb9070b9ba.source_info.json,1.525733,2268.7,103.29,2863,VfS0qUERdZ,com.sec.android.app.shealth,0,07bb2468-556e-4bb4-a06e-d6fb9070b9ba.achievement.json,07bb2468-556e-4bb4-a06e-d6fb9070b9ba,1.62674E+12
3074,a5a34d55-13c9-4307-8046-d8d197def518.binning_data.json,1622634,10000,75,00:02.8,com.sec.android.app.shealth,00:02.8,,1.4062566,2281.84,103.979996,2999,EIy+BrLOSY,com.sec.android.app.shealth,0,a5a34d55-13c9-4307-8046-d8d197def518.achievement.json,a5a34d55-13c9-4307-8046-d8d197def518,1.62804E+12
8798,1ac001ae-74cd-4fbd-b6e5-821e00417c86.binning_data.json,4496768,10000,287,00:02.2,com.sec.android.app.shealth,00:02.2,,1.4551159,6543.32,296.45996,8511,EIy+BrLOSY,com.sec.android.app.shealth,0,1ac001ae-74cd-4fbd-b6e5-821e00417c86.achievement.json,1ac001ae-74cd-4fbd-b6e5-821e00417c86,1.62864E+12
6188,5ac0c3db-ff12-4bb0-9f98-ab37bf05b076.binning_data.json,3057672,10000,405,49:17.4,com.sec.android.app.shealth,49:17.4,,1.5384347,4704.03,213.81999,5783,EIy+BrLOSY,com.sec.android.app.shealth,0,5ac0c3db-ff12-4bb0-9f98-ab37bf05b076.achievement.json,5ac0c3db-ff12-4bb0-9f98-ab37bf05b076,1.62873E+12
276,fec3d3b5-41f4-4818-9ab2-34da2beaf468.binning_data.json,161798,10000,0,00:00.9,com.sec.android.app.shealth,00:00.9,,1.2154619,196.66,9.13,276,EIy+BrLOSY,com.sec.android.app.shealth,0,fec3d3b5-41f4-4818-9ab2-34da2beaf468.achievement.json,fec3d3b5-41f4-4818-9ab2-34da2beaf468,1.62829E+12
5220,c6b649d5-f8e7-48aa-b3ee-3b7c57f302c0.binning_data.json,2711730,10000,150,01:18.2,com.sec.android.app.shealth,01:18.2,,1.4190239,3848.01,176.63998,5070,EIy+BrLOSY,com.sec.android.app.shealth,0,c6b649d5-f8e7-48aa-b3ee-3b7c57f302c0.achievement.json,c6b649d5-f8e7-48aa-b3ee-3b7c57f302c0,1.62622E+12
2518,ba600553-56cf-45ce-9796-6b6fab53fa70.binning_data.json,1324296,10000,4,24:19.9,com.sec.android.app.shealth,24:19.9,,1.3907759,1841.7999,79.55999,2514,EIy+BrLOSY,com.sec.android.app.shealth,0,ba600553-56cf-45ce-9796-6b6fab53fa70.achievement.json,ba600553-56cf-45ce-9796-6b6fab53fa70,1.6289E+12
114,431d331e-baa4-4e21-b15f-ee1ac23a71d8.binning_data.json,64081,10000,0,09:06.4,com.sec.android.app.shealth,03:36.3,431d331e-baa4-4e21-b15f-ee1ac23a71d8.source_info.json,1.2825806,82.189995,3.8,114,VfS0qUERdZ,com.sec.android.app.shealth,0,431d331e-baa4-4e21-b15f-ee1ac23a71d8.achievement.json,431d331e-baa4-4e21-b15f-ee1ac23a71d8,1.62691E+12
4042,758b747a-e307-4d49-abcf-068d82e581bb.binning_data.json,2076132,10000,11,06:19.0,com.sec.android.app.shealth,05:22.5,758b747a-e307-4d49-abcf-068d82e581bb.source_info.json,1.4074244,2922,126.81,4031,VfS0qUERdZ,com.sec.android.app.shealth,0,758b747a-e307-4d49-abcf-068d82e581bb.achievement.json,758b747a-e307-4d49-abcf-068d82e581bb,1.627E+12
5013,21c04edf-4933-427c-9418-737e73695bd1.binning_data.json,2684563,10000,81,00:01.5,com.sec.android.app.shealth,00:01.5,,1.3562057,3640.82,164.21999,4932,EIy+BrLOSY,com.sec.android.app.shealth,0,21c04edf-4933-427c-9418-737e73695bd1.achievement.json,21c04edf-4933-427c-9418-737e73695bd1,1.62899E+12
347,fb7238ff-5f89-4828-a341-fbbba4cf61be.binning_data.json,189802,10000,0,00:00.5,com.sec.android.app.shealth,00:00.5,,1.3191575,250.38,11.49,347,EIy+BrLOSY,com.sec.android.app.shealth,0,fb7238ff-5f89-4828-a341-fbbba4cf61be.achievement.json,fb7238ff-5f89-4828-a341-fbbba4cf61be,1.62855E+12
6671,6af3e765-061e-4777-8182-cde5cf2d0da6.binning_data.json,3252143,10000,343,00:01.6,com.sec.android.app.shealth,00:01.6,,1.5458329,5027.27,230.04999,6328,EIy+BrLOSY,com.sec.android.app.shealth,0,6af3e765-061e-4777-8182-cde5cf2d0da6.achievement.json,6af3e765-061e-4777-8182-cde5cf2d0da6,1.62916E+12
5589,9cc0804d-e3b6-4d62-b3d4-195a58d4480a.binning_data.json,2721273,10000,102,11:26.7,com.sec.android.app.shealth,08:20.8,9cc0804d-e3b6-4d62-b3d4-195a58d4480a.source_info.json,1.4976481,4075.51,184.76999,5487,VfS0qUERdZ,com.sec.android.app.shealth,0,9cc0804d-e3b6-4d62-b3d4-195a58d4480a.achievement.json,9cc0804d-e3b6-4d62-b3d4-195a58d4480a,1.62726E+12
3731,ab0972a7-e22a-46db-b88e-7bec58c412c3.binning_data.json,1992883,10000,16,06:26.8,com.sec.android.app.shealth,54:34.4,ab0972a7-e22a-46db-b88e-7bec58c412c3.source_info.json,1.350606,2691.6,121.37999,3715,VfS0qUERdZ,com.sec.android.app.shealth,0,ab0972a7-e22a-46db-b88e-7bec58c412c3.achievement.json,ab0972a7-e22a-46db-b88e-7bec58c412c3,1.62717E+12
3278,b3599b79-ca31-4675-9e67-3834745d5a8d.binning_data.json,1570263,10000,263,00:01.5,com.sec.android.app.shealth,00:01.5,,1.620964,2545.34,121.5,3015,EIy+BrLOSY,com.sec.android.app.shealth,0,b3599b79-ca31-4675-9e67-3834745d5a8d.achievement.json,b3599b79-ca31-4675-9e67-3834745d5a8d,1.62924E+12
1459,73a0c42a-5438-4aef-bf99-23a2e3c3fae7.binning_data.json,704430,10000,16,19:33.8,com.sec.android.app.shealth,41:00.1,73a0c42a-5438-4aef-bf99-23a2e3c3fae7.source_info.json,1.488691,1048.6799,46.16,1443,VfS0qUERdZ,com.sec.android.app.shealth,0,73a0c42a-5438-4aef-bf99-23a2e3c3fae7.achievement.json,73a0c42a-5438-4aef-bf99-23a2e3c3fae7,1.62657E+12
7444,806ac82c-c424-4770-bfcf-7ccc2598588b.binning_data.json,3843887,10000,100,00:01.6,com.sec.android.app.shealth,00:01.6,,1.4208584,5461.62,239.58997,7344,EIy+BrLOSY,com.sec.android.app.shealth,0,806ac82c-c424-4770-bfcf-7ccc2598588b.achievement.json,806ac82c-c424-4770-bfcf-7ccc2598588b,1.62881E+12
3222,dd4664f9-589a-47e8-b3cf-97408efc2fa0.binning_data.json,1628930,10000,104,00:02.7,com.sec.android.app.shealth,00:02.7,,1.471358,2396.74,109.169975,3118,EIy+BrLOSY,com.sec.android.app.shealth,0,dd4664f9-589a-47e8-b3cf-97408efc2fa0.achievement.json,dd4664f9-589a-47e8-b3cf-97408efc2fa0,1.62942E+12
